id,title,release_date,origin_country,original_language,runtime,vote_average,vote_count,popularity,genre_ids,production_company_ids
308725,The Gangster's Apprentice,1976-07-30,['DK'],da,96,6.0,2,1.7774,[80],[48362]
177101,Kassen stemmer,1976-08-02,['DK'],da,0,5.6,5,0.2742,"[35, 80]",[235]
47270,The Ghost Train,1976-08-13,['DK'],da,85,6.4,4,1.1144,"[10751, 27, 35]",[12530]
326608,Dummy Partner,1976-08-27,['DK'],da,99,7.5,2,1.4483,[18],[162732]
1461900,Cousteau: A Voyage to the End of the World,1976-09-01,['DK'],da,0,0.0,0,0.1688,[],[]
11392,The Olsen Gang Sees Red,1976-10-01,['DK'],da,100,7.366,56,1.7907,"[10751, 35, 80]",[235]
33941,Girls at Arms 2,1976-10-11,['DK'],da,101,6.4,7,4.8664,[35],[4294]
100573,Copper,1976-10-29,['DK'],da,106,7.2,4,0.1391,"[28, 80, 53]",[3677]
1179530,Barselstuen,1976-12-26,['DK'],da,0,0.0,0,1.3868,"[18, 10770, 35]",[119]
72137,The Moelleby affair,1976-12-26,['DK'],da,95,8.0,2,0.7071,[10751],[235]
33935,The Goldcabbage Family Breaks the Bank,1976-12-26,['DK'],da,80,4.8,4,1.5227,"[35, 80, 10751]",[20722]
787383,Louises hus,1977-01-01,['DK'],da,0,0.0,0,2.5113,[],[119]
30564,Going for Broke,1977-02-18,['DK'],da,85,6.4,8,1.4032,"[35, 80]",[4294]
255983,Evening Land,1977-02-21,['DK'],da,110,6.9,7,0.1032,[18],"[118, 20126]"
28414,A Sunday in Hell,1977-02-25,['DK'],da,111,6.8,8,0.2538,[99],[165]
121530,Boys,1977-02-26,['DK'],da,86,6.7,14,1.8005,[18],"[165, 28763]"
100558,Terror,1977-03-04,['DK'],da,102,6.9,4,0.7463,"[80, 28]","[9326, 9327]"
388800,The Earth Is Flat,1977-03-19,['DK'],da,116,0.0,0,0.5022,[35],[118]
108799,The Orchid Gardener,1977-05-06,['DK'],da,35,5.4,14,0.1768,[18],[]
693847,Christiania,1977-05-11,['DK'],da,87,0.0,0,0.4802,[99],[]
176600,Nyt legetøj,1977-05-11,['DK'],da,0,6.5,2,0.0873,[80],[146751]
1179809,Sofies skolegang,1977-08-16,['DK'],da,0,0.0,0,0.4087,[18],[119]
358346,"Watch Your Back, Professor!",1977-08-19,['DK'],da,93,4.3,3,0.8002,"[35, 80]",[20722]
33942,Girls at Sea,1977-09-16,['DK'],da,100,5.8,7,3.2923,[35],[4294]
1179911,Thelma og Irene,1977-09-20,['DK'],da,0,0.0,0,0.9386,[18],[119]
12711,The Olsen Gang Outta Sight,1977-09-30,['DK'],da,105,7.033,46,2.6781,"[10751, 35, 80]",[235]
33936,The Goldcabbage Family Gets the Vote,1977-10-17,['DK'],da,81,4.6,5,0.6493,"[35, 80, 10751]",[20722]
100570,Vandalism,1977-11-04,['DK'],da,132,5.5,5,1.488,[18],"[9327, 9326]"
1478479,En fisker i Hanstholm,1977-12-12,['DK'],da,0,0.0,0,0.0546,[],[]
1071296,Jenny,1977-12-15,['DK'],da,38,0.0,0,3.1431,[99],"[46509, 189922]"
41680,The Marksman,1977-12-26,['DK'],da,85,6.5,4,0.2223,"[53, 80]",[165]
1032329,A School for Life!,1978-01-01,['DK'],da,33,0.0,0,0.0864,[99],"[82870, 46509]"
433721,Bandefører Balling,1978-01-01,['DK'],da,0,5.0,1,0.7456,[99],[119]
405883,Rejs dig Emil Koch,1978-01-01,['DK'],da,0,0.0,0,0.63,[],[]
1450494,Else Kant,1978-01-12,['DK'],da,0,0.0,0,0.102,"[18, 36]",[119]
28985,Firmaskovturen,1978-02-10,['DK'],da,79,5.4,5,1.2236,[35],[3676]
39555,You Are Not Alone,1978-02-23,['DK'],da,93,7.416,77,0.7709,"[18, 10749]","[165, 268961]"
330038,"Mirror, Mirror",1978-02-24,['DK'],da,101,10.0,1,0.5761,[35],[9327]
76312,Me and Charly,1978-03-19,['DK'],da,98,6.4,9,0.9518,[18],[165]
220234,The Thralls,1978-03-27,['DK'],da,84,7.0,1,2.0018,[16],[]
1287407,Skilsmissebilleder,1978-05-11,['DK'],da,80,0.0,0,1.2777,"[18, 10770]",[]
1514149,Gasolin: Live i Skandinavien,1978-08-19,['DK'],da,0,0.0,0,0.109,[10402],[]
328309,In My Life,1978-08-21,['DK'],da,95,4.4,6,2.7572,[35],[119]
160415,Winterborn,1978-09-01,['DK'],da,100,5.8,5,1.7423,[18],[20722]
366800,Did Somebody Laugh?,1978-09-14,['DK'],da,102,8.4,5,0.6565,[18],[48007]
12592,The Olsen Gang Goes to War,1978-10-06,['DK'],da,107,6.873,51,3.2317,"[10751, 35, 80]",[235]
56889,Wanna See My Beautiful Navel?,1978-10-09,['DK'],da,95,6.625,12,0.6819,"[18, 10749]",[165]
54609,Holidays in jail,1978-10-13,['DK'],da,105,5.438,8,1.0939,"[35, 10751]",[47198]
415024,Hvem myrder hvem?,1978-10-16,['DK'],da,0,0.0,0,0.0518,[],[81206]
1179550,Den Vægelsindede,1978-12-26,['DK'],da,0,0.0,0,1.0273,[18],[119]
454834,The Heritage,1978-12-26,['DK'],da,0,5.8,4,0.4136,[18],[20722]
269383,Christmas by Your Friends,1978-12-28,['DK'],da,40,6.5,2,1.7435,[18],"[107414, 42155]"
1451215,Det begyndte med Mathilde,1978-12-31,['DK'],da,0,0.0,0,0.1748,"[18, 36, 10770]",[119]
1179743,Komedie i grænselandet,1979-01-01,['DK'],da,0,0.0,0,0.2206,[18],[119]
108756,Menthe: The Benefactor,1979-01-01,['DK'],da,31,5.3,11,0.2099,[18],[]
1179753,Nedrykning,1979-02-13,['DK'],da,0,0.0,0,0.6074,"[18, 10770]",[119]
456268,Achilleshælen er mit våben,1979-03-19,['DK'],da,0,6.5,2,0.0742,[18],[49375]
1460526,En rig mand,1979-03-23,['DK'],da,0,0.0,0,0.0214,[],[]
434888,Dreams Don't Make Noise When They Die,1979-04-26,['DK'],da,80,10.0,1,0.0143,[18],[48007]
378022,Children of the Warriors,1979-08-26,['DK'],da,84,5.0,4,0.7386,[18],[20722]
176596,Kick Me in the Traditions!,1979-09-17,['DK'],da,106,6.2,4,1.2967,[18],[9369]
33348,Johnny Larsen,1979-10-01,['DK'],da,101,5.8,9,1.3831,"[10749, 18]",[20722]
455339,Skal vi danse først?,1979-12-21,['DK'],da,0,8.0,2,0.2633,[18],[47198]
24620,Charly & Steffen,1979-12-21,['DK'],da,83,4.9,5,0.9128,[18],[4294]
1179732,I anledning af Nora,1979-12-23,['DK'],da,0,0.0,0,0.2466,[],[119]
12712,The Olsen Gang Never Surrenders,1979-12-26,['DK'],da,108,6.8,48,1.4957,"[10751, 35, 80]",[235]
1323622,"Linie 3 - Nej, nej, nej",1980-01-01,['DK'],da,0,0.0,0,0.2327,"[35, 10402, 10751]",[]
1177937,Børn på hospital,1980-01-01,['DK'],da,18,0.0,0,0.0071,[99],[25006]
109408,Nocturne,1980-01-01,['DK'],da,8,5.6,57,0.1779,[18],[68380]
98269,Linie 3: TV i teltet,1980-01-01,['DK'],da,0,7.0,1,0.1361,"[35, 10402]",[]
1178072,Den sidste hjælp,1980-01-19,['DK'],da,0,0.0,0,1.169,[18],[119]
155762,It's a World Full of Children,1980-02-08,['DK'],da,93,5.5,2,1.247,[18],[20722]
414406,That's me too,1980-02-29,['DK'],da,103,10.0,1,1.261,[18],[48356]
41686,Little Virgil and Freddy Frogface,1980-03-28,['DK'],da,79,7.857,7,0.1022,"[35, 10751]",[9372]
330050,Kvindesind,1980-04-07,['DK'],da,73,10.0,1,0.7712,[18],[9327]
1179844,Strejferne,1980-05-06,['DK'],da,0,0.0,0,0.5925,[18],[119]
161517,Assassination,1980-08-28,['DK'],da,97,6.0,2,1.1705,"[18, 53, 80]",[20722]
1178151,Jeg vil ikke være alene,1980-10-06,['DK'],da,0,0.0,0,0.0857,[18],[119]
324163,Øjeblikket,1980-10-06,['DK'],da,0,7.0,2,1.9564,[18],[20722]
1089054,"Black Pete – No, You're It",1980-10-14,['DK'],da,48,0.0,0,0.8154,"[18, 99]","[46509, 22910]"
220237,The Thralls' Children,1980-10-14,['DK'],da,81,7.0,1,0.9662,[16],[]
377268,Danmark er lukket,1980-10-31,['DK'],da,0,5.5,2,0.5451,[18],[48356]
1451508,Thomas - A Child Out of Reach,1980-11-03,['DK'],da,97,0.0,0,1.1045,[99],[28608]
456653,Next Stop - Paradise,1980-11-17,['DK'],da,94,5.7,3,3.1224,[35],[9369]
752881,Pigen fra havet,1980-11-28,['DK'],da,0,0.0,0,0.0143,[18],[]
1179520,"Sparekassen - eller Når enden er god, er alting godt",1980-12-25,['DK'],da,0,0.0,0,0.3811,[18],[119]
456325,Kaptajn Klyde og hans venner vender tilbage,1980-12-26,['DK'],da,0,8.0,2,0.4812,[10751],[8229]
455445,Undskyld vi er her,1980-12-26,['DK'],da,0,8.3,3,0.4237,[35],[47198]
1100315,The Cosmic Machine,1981-01-01,['DK'],da,43,8.5,2,0.1252,[878],[195821]
220418,The Further Adventures of the Ugly Duckling,1981-01-01,['DK'],da,12,0.0,0,0.0143,[16],[15248]
57909,The Circus Casablanca,1981-02-27,['DK'],da,93,7.4,6,0.112,"[18, 35]","[4294, 168432]"
1178393,Polledreng kommer hjem,1981-03-02,['DK'],da,0,0.0,0,0.0379,[18],[119]
1241006,Sigurd Fafnersbane,1981-05-10,['DK'],da,40,0.0,0,0.6799,"[16, 14]","[171115, 81926]"
1178286,Mændenes Forbund,1981-05-17,['DK'],da,0,0.0,0,0.5841,[],[119]
392929,Hotel of the Stars,1981-08-08,['DK'],da,58,0.0,0,0.0363,[99],[]
326388,Kniven i hjertet,1981-08-14,['DK'],da,88,10.0,1,0.5715,[18],[47558]
1291804,Helligtrekongersaften,1981-08-16,['DK'],da,157,0.0,0,1.7934,"[35, 18, 10749, 10770]",[]
389407,Stepping Out,1981-08-28,['DK'],da,94,8.0,2,1.4295,"[18, 10749]",[9372]
33363,Truck-driver,1981-09-07,['DK'],da,89,4.3,3,0.8862,"[10751, 35]",[48356]
1436767,Jeg blir' så bange,1981-09-16,['DK'],da,0,0.0,0,0.1863,[],[232800]
76322,Wolf Hour,1981-09-17,['DK'],da,89,6.6,8,0.1435,"[18, 27, 53]",[49375]
400007,Angel of the Night,1981-09-19,['DK'],da,34,0.0,0,0.0694,[99],[217088]
155755,Har du set Alice?,1981-09-28,['DK'],da,91,7.0,2,1.1431,[18],[9369]
21279,Rubber Tarzan,1981-10-15,['DK'],da,89,6.3,25,0.3636,"[35, 10751]",[9372]
15539,The Olsen Gang Jumps the Fence,1981-10-16,['DK'],da,100,6.867,45,0.9322,"[10751, 35, 80]",[235]
455271,Belladonna,1981-10-31,['DK'],da,90,10.0,1,0.2339,[18],[2105]
16029,Tree of Knowledge,1981-11-13,['DK'],da,110,6.7,23,1.8803,[18],[8229]
15537,The Olsen Gang Long Gone,1981-12-26,['DK'],da,100,6.648,44,0.5239,"[10751, 35, 80]",[235]
1389665,Soldat for frelseren,1982-01-01,['DK'],da,0,0.0,0,0.0839,"[99, 10770]",[119]
597674,Thorvald og Linda,1982-02-12,['DK'],da,0,2.0,1,0.0214,[35],[]
1178110,Gittes verden,1982-02-16,['DK'],da,0,0.0,0,0.3398,[18],[119]
207760,Your Money or Your Life,1982-02-25,['DK'],da,94,4.0,2,0.4093,[18],[48007]
11717,The Parallel Corpses,1982-03-05,['DK'],da,113,3.0,2,0.6002,"[80, 18, 53]",[20722]
83909,66 Scenes from America,1982-03-27,['DK'],da,42,5.6,12,0.14,[99],[198868]
1176744,Afbrudt møde,1982-06-17,['DK'],da,0,0.0,0,1.9823,[18],[119]
49099,Images of Liberation,1982-06-30,['DK'],da,52,6.9,9,3.0095,"[10752, 18]","[68380, 119]"
174211,Felix,1982-08-26,['DK'],da,0,3.3,3,2.4312,"[18, 35]",[99305]
326609,Den ubetænksomme elsker,1982-10-15,['DK'],da,0,5.8,5,1.5297,[18],"[9327, 9369]"
49732,Kidnapning,1982-10-15,['DK'],da,70,5.0,4,2.3758,"[12, 10751, 35]",[20722]
70077,Three Angels and Five Lions,1982-12-17,['DK'],da,66,5.8,4,0.5557,"[10751, 35]",[20722]
1222075,Bicycle Symphony,1983-01-01,['DK'],da,9,0.0,0,1.8109,[10402],[235]
263540,Land of Plenty,1983-02-11,['DK'],da,106,4.8,5,0.875,[18],[9372]
16039,Zappa,1983-03-04,['DK'],da,103,7.179,28,1.2051,[18],[8229]
1445295,Grundtvigs steder,1983-03-08,['DK'],da,0,4.0,1,0.0604,[99],[119]
21282,Otto Is a Rhino,1983-03-25,['DK'],da,87,6.7,9,0.3372,"[10751, 35]",[9372]
525055,May,1983-06-17,['DK'],da,91,0.0,0,0.557,"[18, 10749, 10770]",[639]
1095976,Trapped at Boarding School,1983-07-13,['DK'],da,24,0.0,0,0.0604,[27],[195078]
358172,Kurt & Valde,1983-07-29,['DK'],da,0,3.0,2,2.7742,[35],[235]
460281,Ladies on the Rocks,1983-08-26,['DK'],da,108,5.0,3,0.6865,[18],[49375]
160810,Topsy Turvy,1983-10-06,['DK'],da,92,4.167,6,0.4498,"[10749, 35, 18]",[9369]
221210,Forræderne,1983-10-31,['DK'],da,113,6.2,2,1.5009,"[10752, 18]",[235]
38839,Beauty and the Beast,1983-11-11,['DK'],da,90,6.4,17,1.9171,[18],[8229]
218871,Rocking Silver,1983-12-09,['DK'],da,94,6.8,4,0.7663,"[10402, 18]",[99305]
1436227,Det usynlige pattebarn,1983-12-22,['DK'],da,0,0.0,0,1.709,[18],[71404]
218943,Thunderbirds,1983-12-26,['DK'],da,90,7.5,2,0.7884,[18],[9372]
346288,A Day at Karl Marx's Grave,1983-12-31,['DK'],da,0,6.0,1,0.0214,[99],[]
1384221,Nu dages det søstre,1984-01-01,['DK'],da,40,0.0,0,0.5076,[99],[46509]
710975,Dansk bladtegning: danske bladtegnere - En dokumentation,1984-01-01,['DK'],da,0,6.0,1,1.2904,[],[]
708538,I lige linje,1984-01-01,['DK'],da,0,0.0,0,0.0907,[],[68380]
21273,Busters verden,1984-01-07,['DK'],da,91,6.35,20,1.5696,[10751],[3677]
725937,The Boy Who Disappeared,1984-02-17,['DK'],da,83,8.0,1,1.0842,"[10751, 18]",[8229]
78046,Tukuma,1984-02-24,['DK'],da,100,5.8,5,3.0739,[18],[9327]
1444494,Telefonen ringer,1984-03-07,['DK'],da,0,0.0,0,0.1773,"[99, 35]",[255546]
33416,In the Middle of the Night,1984-03-09,['DK'],da,131,6.538,26,1.025,"[18, 35]",[235]
754985,Wonderfull Copenhagen,1984-03-17,['DK'],da,0,0.0,0,0.0071,[99],[]
1179525,Tjenstlig tavshed,1984-04-23,['DK'],da,0,0.0,0,0.5058,[18],[119]
9063,The Element of Crime,1984-05-14,['DK'],da,104,6.4,210,3.1247,"[80, 18, 878]","[118, 8229, 8264]"
1208759,Ennenstadt Europa – The Making of The Element of Crime,1984-05-31,['DK'],da,30,0.0,0,0.2128,[99],[]
708536,Den onde cirkel,1984-06-01,['DK'],da,0,0.0,0,0.5523,[18],[68380]
700666,Try to Remember,1984-06-06,['DK'],da,17,1.0,1,0.0286,[],[]
221186,My Granny's House,1984-08-31,['DK'],da,81,4.3,3,0.7271,"[10751, 18]",[20722]
155760,Suzanne og Leonard,1984-09-28,['DK'],da,94,6.5,2,1.5984,[18],[20722]
36132,Samson & Sally,1984-10-12,['DK'],da,63,5.9,14,0.6595,[16],"[235, 118, 2999]"
940605,Lus,1984-10-17,['DK'],da,22,0.0,0,0.262,[18],[82870]
754984,Rainfox,1984-12-26,['DK'],da,0,4.0,1,0.1104,[18],[143164]
20661,Twist and Shout,1984-12-26,['DK'],da,107,6.675,20,0.5175,"[35, 18]","[49374, 8229]"
777619,Pallesen Pilmark Show,1984-12-30,['DK'],da,0,0.0,0,0.0995,"[10402, 35]",[]
1336856,TV-2: Folk og musik,1985-01-01,['DK'],da,0,0.0,0,0.0,[99],[]
1178250,Mikkels motiver,1985-02-11,['DK'],da,0,0.0,0,2.1822,[18],[119]
1034885,Fra regnormenes liv,1985-04-04,['DK'],da,0,0.0,0,0.0968,[],[]
1437294,"Driver dug, falder rim",1985-05-04,['DK'],da,0,0.0,0,1.4813,[18],[232800]
79153,The Tale of the Wonderful Potato,1985-05-22,['DK'],da,22,0.0,0,0.1345,"[99, 16]",[71404]
1436274,Sån ka det gå,1985-07-10,['DK'],da,0,0.0,0,0.1828,[18],[253918]
168316,Flying Devils,1985-08-16,['DK'],da,115,5.3,3,1.729,[18],[9327]
1012142,The Memorious,1985-08-18,['DK'],da,38,6.0,1,0.0933,[],[256968]
1436212,Venner forever,1985-08-31,['DK'],da,0,0.0,0,1.3254,[],[18349]
379342,Elise,1985-09-06,['DK'],da,106,2.5,2,0.5023,[18],[49374]
1356940,Paradise is Not for Sale,1985-09-13,['DK'],da,62,0.0,0,0.0379,[99],[239120]
707702,Life Is a Good Reason,1985-09-29,['DK'],da,80,6.9,4,1.097,"[18, 10770]",[]
72018,Hodja from Pjort,1985-10-04,['DK'],da,76,5.2,5,3.1524,"[10751, 12]",[9372]
60449,The Chronic Innocence,1985-10-04,['DK'],da,97,5.1,7,1.1365,[18],"[9369, 235]"
1436813,Gertrud som dyrepasser,1985-10-16,['DK'],da,0,0.0,0,0.0143,[16],[165917]
1436208,Et væddeløb,1985-10-16,['DK'],da,0,0.0,0,0.0956,[],[]
269976,Ophelia Comes to Town,1985-11-08,['DK'],da,92,0.0,0,1.2885,[35],"[8229, 49374]"
24454,Walter and Carlo - Up on Daddy's Hat,1985-11-29,['DK'],da,86,6.5,11,0.6321,[35],"[8229, 19628]"
368310,Johannes' hemmelighed,1985-12-06,['DK'],da,0,6.0,1,0.6453,[10751],[235]
225331,Når engle elsker,1985-12-26,['DK'],da,92,6.0,2,0.0976,[35],[9372]
1392282,Indre mission,1986-01-01,['DK'],da,0,0.0,0,0.07,"[99, 10770]","[245532, 119]"
341537,The Dark Side of the Moon,1986-03-07,['DK'],da,90,5.7,3,0.7524,[18],"[9372, 99305, 130360]"
138099,Take It Easy,1986-03-21,['DK'],da,0,4.0,5,0.3273,[18],[9327]
613180,Heavy Agger,1986-04-17,['DK'],da,40,0.0,0,0.1131,"[99, 10402]",[119]
12646,Valhalla,1986-05-12,['DK'],da,76,6.771,48,0.7081,"[12, 16, 14]",[9372]
1512803,100.000 Piece Jigsaw Puzzle,1986-06-04,['DK'],da,26,0.0,0,0.4406,[99],[24737]
754992,Mellem grænser,1986-08-29,['DK'],da,0,0.0,0,0.0071,[99],[]
168777,The Wolf at the Door,1986-09-05,['DK'],da,90,5.25,12,0.7515,[18],"[22123, 119, 22492, 77262, 118, 99394, 99395, 10901]"
312485,Et skud fra hjertet,1986-09-12,['DK'],da,77,6.5,2,0.7644,"[878, 53]",[126233]
33420,Murder in the Dark,1986-09-19,['DK'],da,98,5.8,5,0.5526,[80],[235]
221594,Ballerup Boulevard,1986-10-03,['DK'],da,79,6.0,1,2.6508,[18],[9372]
531292,Eddie Holm's Second Life,1986-10-11,['DK'],da,89,0.0,0,0.5425,[35],[]
52547,Barndommens gade,1986-11-07,['DK'],da,90,5.3,12,0.9076,[18],"[119, 118, 9372]"
48792,"Walter and Carlo, Part II, Yes, It's Daddy",1986-11-28,['DK'],da,79,4.5,4,0.547,[35],[235]
197958,Burning Hearts,1986-12-26,['DK'],da,114,6.5,2,1.2488,[35],[8229]
710615,"Hvor der er vilje, er der vej",1986-12-28,['DK'],da,0,8.0,1,0.1353,"[18, 10770, 80]",[119]
1247971,The Red Forest: An Oracle in Nine Illustrations,1987-01-01,['DK'],da,34,0.0,0,0.2927,[],"[46509, 118]"
1019392,BZAT,1987-01-01,['DK'],da,46,0.0,0,0.0,[99],[181522]
368250,Final Act,1987-01-23,['DK'],da,0,4.0,1,0.6441,[35],[235]
423305,Jeg elsker dig,1987-01-30,['DK'],da,0,0.0,0,0.862,[18],"[82870, 82869]"
185061,Friends Forever,1987-02-06,['DK'],da,90,6.4,10,1.4364,[18],"[18349, 235]"
56862,Peter von Scholten,1987-02-27,['DK'],da,113,5.3,3,2.8446,"[18, 36]","[9372, 3677]"
1478485,Jeg ville først finde sandheden,1987-04-04,['DK'],da,0,0.0,0,0.0071,[],[]
694122,Sorg-agre,1987-05-04,['DK'],da,62,2.0,1,0.4486,[18],[119]
1395164,Chris Madsen,1987-07-03,['DK'],da,0,0.0,0,0.0478,"[10770, 99]",[]
328200,Finn og Jakob som elektrikere,1987-08-01,['DK'],da,0,8.0,1,0.6606,[35],[9372]
11832,Babette's Feast,1987-08-11,['DK'],da,104,7.21,420,2.5927,[18],"[84478, 118, 235, 20722]"
128900,Hip Hip Hurrah!,1987-09-04,['DK'],da,110,4.4,8,0.7879,[18],"[12984, 49374, 118, 1728, 2302]"
29445,Epidemic,1987-09-11,['DK'],da,106,5.7,128,1.0108,"[18, 27]","[118, 93114]"
39117,Negerkys og labre larver,1987-10-09,['DK'],da,62,3.0,3,0.7561,"[18, 10751]",[6690]
1435050,Min Tomme er lom,1987-10-16,['DK'],da,0,0.0,0,0.0352,[99],[46509]
153672,Dreaming of Paradise,1987-11-20,['DK'],da,78,6.2,4,2.3767,"[16, 18, 878, 10751]",[270029]
60478,The Fight For The Red Cow,1987-11-27,['DK'],da,85,2.0,2,1.8044,"[10751, 35]",[3675]
479321,Gangway i Tyrol,1987-12-01,['DK'],da,0,0.0,0,0.0499,"[35, 10402, 18]",[49722]
11174,Pelle the Conqueror,1987-12-21,['DK'],da,157,7.273,152,1.2344,[18],"[6181, 8229, 2302, 118]"
824494,Narko bag tremmer,1988-01-01,['DK'],da,0,0.0,0,0.0662,[],[]
686225,Kun for forrykte: Eik Skaløe og Steppeulvene,1988-01-01,['DK'],da,39,0.0,0,0.0561,"[99, 10402]",[49722]
180452,Nana,1988-01-01,['DK'],da,0,9.0,1,0.5501,[],[]
148229,Holes in the Soup,1988-01-01,['DK'],da,0,5.0,3,0.1074,[35],[235]
148225,Ung-TV med John & Aage,1988-01-01,['DK'],da,0,0.0,0,0.0546,[],[235]
76317,Emma's Shadow,1988-01-01,['DK'],da,93,6.8,10,1.1277,"[18, 35]",[9372]
240641,The Public Voice,1988-01-02,['DK'],da,11,5.8,16,0.0143,[16],[119]
1436320,Opløsning,1988-01-25,['DK'],da,0,0.0,0,0.6748,[],[182324]
798300,David or Goliath,1988-02-01,['DK'],da,110,0.0,0,0.0143,[],[]
716580,The Hidden Reality,1988-02-12,['DK'],da,83,0.0,0,0.0951,[99],"[48708, 119]"
423304,I morgen er det slut,1988-02-12,['DK'],da,0,0.0,0,0.0071,[35],[82868]
168772,Rami og Julie,1988-03-04,['DK'],da,90,7.0,1,0.6634,[18],[]
1178520,Ringen,1988-03-27,['DK'],da,0,0.0,0,0.2162,[18],[119]
374193,Opbrud,1988-04-15,['DK'],da,0,2.0,2,0.0168,"[35, 80, 18]",[9369]
1440114,Profil af et job 2 - Folkene bag kameraet,1988-04-20,['DK'],da,0,0.0,0,0.0496,[99],[]
1440113,Profil af et job 1 – Folkene bag kameraet,1988-04-20,['DK'],da,0,6.0,1,0.0143,[99],[]
1178058,Boksning,1988-04-25,['DK'],da,0,0.0,0,0.0625,[18],[119]
755011,Glashjertet,1988-05-16,['DK'],da,0,0.0,0,0.0071,[10751],[]
197270,Katinka,1988-08-19,['DK'],da,96,4.3,6,2.741,"[10749, 18]","[118, 235, 6181, 2302, 6705]"
1386584,"Anholt - stedet, rejsen",1988-08-27,['DK'],da,60,0.0,0,0.0336,[99],[]
1178333,"Næste sommer, måske!",1988-09-12,['DK'],da,81,0.0,0,0.1735,[18],[119]
84652,Shower of Gold,1988-10-07,['DK'],da,94,6.0,6,0.4186,"[10751, 80]",[9372]
303620,Rødtotterne og Tyrannos,1988-10-14,['DK'],da,69,2.0,1,0.2189,"[10751, 12, 18, 14]",[8229]
33422,Murder in Paradise,1988-10-14,['DK'],da,91,6.0,2,0.0852,"[80, 18]",[235]
297459,Baby Doll,1988-11-04,['DK'],da,78,6.5,2,1.3052,"[27, 53]",[162732]
176582,"Elvis Hansen, en samfundshjælper",1988-11-25,['DK'],da,76,2.5,2,0.8416,[35],"[3675, 235]"
53278,The Jut-Nuts I,1988-12-26,['DK'],da,90,5.2,10,1.0561,"[10751, 35]",[235]
1511857,Smalfilmerens søn,1989-01-01,['DK'],da,0,0.0,0,0.0071,[],[]
1371236,Så langt øjet rækker - Dokumentarisme i Danmark,1989-01-01,['DK'],da,0,0.0,0,0.0071,[],[]
1172947,Safe For Life,1989-01-01,['DK'],da,11,0.0,0,0.1402,"[99, 16]",[71404]
1172571,Hov! (Famous Last Words),1989-01-01,['DK'],da,0,0.0,0,0.0363,[27],[]
1166700,Dying - A Part Of Living,1989-01-01,['DK'],da,98,0.0,0,0.0297,[99],[]
813907,"Hævnen er vor - et portræt af fange nr. 22, Palle Sørensen",1989-01-01,['DK'],da,0,8.0,2,0.2051,"[99, 80, 10770]",[119]
708539,Dagens helt,1989-01-01,['DK'],da,0,0.0,0,0.6422,[],[68380]
70195,Linie 3 - 10 års jubilæumsshow,1989-01-01,['DK'],da,98,6.7,3,0.1805,"[10402, 35]",[]
33449,Aarhus by Night,1989-01-27,['DK'],da,95,5.6,11,2.5071,[18],[8229]
737564,Kærlighed uden stop,1989-02-03,['DK'],da,0,4.0,1,0.8091,[18],[235]
365632,Sallys Bizniz,1989-02-10,['DK'],da,73,3.0,1,1.7242,[18],"[49375, 9369]"
269974,Isolde,1989-03-17,['DK'],da,92,0.0,0,0.9818,[18],[235]
755036,Tekno Love,1989-03-25,['DK'],da,0,2.0,1,0.0286,[18],[]
1088180,The Beauty and The Beast,1989-03-27,['DK'],da,35,0.0,0,0.0256,"[16, 14, 10749]",[]
34870,Medea,1989-08-08,['DK'],da,76,6.529,75,0.5673,"[18, 10770]",[119]
755030,A World of Difference,1989-08-25,['DK'],da,96,0.0,0,0.0505,[18],"[118, 227422, 235]"
323381,Christian,1989-09-01,['DK'],da,105,0.0,0,0.7328,[18],"[15553, 750, 9371]"
532354,Lykken er en underlig fisk,1989-09-08,['DK'],da,89,4.5,2,0.3394,[18],[9372]
755025,En fremmed piges dagbog,1989-09-14,['DK'],da,0,0.0,0,0.0071,"[18, 10751]",[]
941124,Campingplads,1989-09-22,['DK'],da,14,0.0,0,0.4132,[99],"[82869, 46509]"
46859,Tarzan Mama Mia,1989-09-22,['DK'],da,85,6.1,8,0.5405,[10751],[235]
33417,The Miracle in Valby,1989-10-06,['DK'],da,80,5.167,12,0.4099,"[10751, 12, 18, 14]","[62594, 235]"
254734,Notes on Love,1989-10-09,['DK'],da,90,4.5,4,0.7543,"[99, 18]","[39137, 94781]"
709485,Rued Langgaard,1989-10-11,['DK'],da,0,8.0,1,0.3918,"[99, 10402]",[]
218968,Den røde tråd,1989-10-13,['DK'],da,76,10.0,2,1.0359,"[10402, 10751, 35]",[47109]
374187,En afgrund af frihed,1989-11-03,['DK'],da,86,0.0,0,0.8042,[18],[3675]
41929,Memories of a Marriage,1989-11-17,['DK'],da,87,6.6,13,1.3873,[18],"[235, 118]"
48793,Walter and Carlo in America,1989-11-24,['DK'],da,80,5.2,4,0.5165,[35],[9365]
568648,The Knight of Justice,1989-12-08,['DK'],da,45,4.8,5,0.6148,[10751],"[49375, 77104]"
53276,The Jut-Nuts III,1989-12-15,['DK'],da,81,5.1,8,0.6416,"[10751, 35]",[235]
1478486,Ich bin auch ein Berliner,1990-01-01,['DK'],da,0,0.0,0,0.0789,[],[]
1465926,Skoller på Tre Falke,1990-01-01,['DK'],da,0,0.0,0,0.3666,"[35, 10751]",[]
824496,Natlæger,1990-01-01,['DK'],da,0,8.0,1,0.0541,[],[]
